#index     element name    cell    girder    dX    dY    dS    dRoll   dPitch   dYaw
2531    SM1G4C23A    4    23    3.30e-06    1.51e-07    0.00e+00    -3.17e-06    0.00e+00    0.00e+00
2534    FXM1G4C23A    4    23    -1.30e-06    3.67e-07    0.00e+00    4.40e-06    0.00e+00    0.00e+00
2535    FYM1G4C23A    4    23    -2.27e-06    -4.61e-06    0.00e+00    2.86e-06    0.00e+00    0.00e+00
2539    QM2G4C23A    4    23    -4.10e-06    -4.74e-06    0.00e+00    1.76e-06    0.00e+00    0.00e+00
2541    SM2G4C23B    4    23    4.19e-06    4.10e-06    0.00e+00    -3.09e-06    0.00e+00    0.00e+00
2543    QM2G4C23B    4    23    1.67e-07    2.14e-06    0.00e+00    3.74e-06    0.00e+00    0.00e+00
2545    SM1G4C23B    4    23    1.01e-06    -1.36e-06    0.00e+00    -9.30e-07    0.00e+00    0.00e+00
2549    QM1G4C23B    4    23    7.78e-07    1.79e-06    0.00e+00    3.55e-06    0.00e+00    0.00e+00
2552    CXM1G4C23B    4    23    -2.40e-06    -1.77e-06    0.00e+00    -3.99e-06    0.00e+00    0.00e+00
2553    CYM1G4C23B    4    23    4.70e-06    -2.45e-06    0.00e+00    1.22e-06    0.00e+00    0.00e+00
2559    B1G5C23B    5    23    4.52e-06    -4.66e-06    0.00e+00    -3.74e-06    0.00e+00    0.00e+00
2564    CXH2G6C23B    6    23    -1.24e-06    1.87e-06    0.00e+00    2.02e-06    0.00e+00    0.00e+00
2565    CYH2G6C23B    6    23    -4.67e-06    4.40e-06    0.00e+00    -1.64e-06    0.00e+00    0.00e+00
2567    SH4G6C23B    6    23    4.17e-06    2.34e-06    0.00e+00    1.40e-06    0.00e+00    0.00e+00
2571    QH3G6C23B    6    23    2.31e-06    -2.16e-06    0.00e+00    -3.30e-06    0.00e+00    0.00e+00
2573    SH3G6C23B    6    23    3.60e-06    -1.47e-06    0.00e+00    1.05e-06    0.00e+00    0.00e+00
2575    QH2G6C23B    6    23    -3.12e-06    -3.73e-07    0.00e+00    -3.76e-06    0.00e+00    0.00e+00
2578    CXH1G6C23B    6    23    4.37e-06    -1.55e-06    0.00e+00    -1.42e-06    0.00e+00    0.00e+00
2579    CYH1G6C23B    6    23    -4.60e-06    -4.19e-06    0.00e+00    9.81e-07    0.00e+00    0.00e+00
2581    QH1G6C23B    6    23    4.79e-06    8.01e-07    0.00e+00    1.88e-06    0.00e+00    0.00e+00
2585    SH1G6C23B    6    23    -4.38e-06    -1.16e-06    0.00e+00    4.50e-06    0.00e+00    0.00e+00
2590    FXH1G1C24A    1    24    -4.52e-06    4.25e-06    0.00e+00    1.92e-06    0.00e+00    0.00e+00
2591    FYH1G1C24A    1    24    3.60e-06    1.38e-06    0.00e+00    5.71e-07    0.00e+00    0.00e+00
2595    FXH2G1C24A    1    24    -3.93e-07    1.57e-06    0.00e+00    1.52e-06    0.00e+00    0.00e+00
2596    FYH2G1C24A    1    24    4.29e-06    9.45e-07    0.00e+00    -4.24e-06    0.00e+00    0.00e+00
2600    SH1G2C24A    2    24    -5.00e-06    3.06e-06    0.00e+00    -4.78e-06    0.00e+00    0.00e+00
2604    QH1G2C24A    2    24    1.41e-06    -1.03e-06    0.00e+00    -2.17e-06    0.00e+00    0.00e+00
2606    SQHG2C24A    2    24    -2.54e-06    2.17e-06    0.00e+00    -3.48e-07    0.00e+00    0.00e+00
2607    CXHG2C24A    2    24    4.68e-06    -3.73e-06    0.00e+00    1.00e-06    0.00e+00    0.00e+00
2608    CYHG2C24A    2    24    3.99e-06    3.54e-06    0.00e+00    -1.35e-06    0.00e+00    0.00e+00
2610    QH2G2C24A    2    24    4.65e-07    1.83e-06    0.00e+00    1.09e-06    0.00e+00    0.00e+00
2612    SH3G2C24A    2    24    -1.35e-06    3.96e-06    0.00e+00    2.29e-06    0.00e+00    0.00e+00
2614    QH3G2C24A    2    24    -4.54e-06    -2.11e-06    0.00e+00    -1.62e-06    0.00e+00    0.00e+00
2618    SH4G2C24A    2    24    -2.09e-06    -2.24e-06    0.00e+00    -4.18e-06    0.00e+00    0.00e+00
2621    CXH2G2C24A    2    24    -2.13e-06    4.04e-07    0.00e+00    1.57e-06    0.00e+00    0.00e+00
2622    CYH2G2C24A    2    24    -1.68e-06    -4.01e-06    0.00e+00    -8.76e-07    0.00e+00    0.00e+00
2626    B1G3C24A    3    24    -8.02e-07    2.07e-06    0.00e+00    -1.84e-07    0.00e+00    0.00e+00
2631    CXM1G4C24A    4    24    8.10e-08    8.27e-07    0.00e+00    4.67e-06    0.00e+00    0.00e+00
2632    CYM1G4C24A    4    24    -1.98e-06    -1.76e-06    0.00e+00    4.05e-06    0.00e+00    0.00e+00
2634    QM1G4C24A    4    24    4.01e-06    -2.68e-06    0.00e+00    1.33e-06    0.00e+00    0.00e+00
2636    SM1G4C24A    4    24    9.16e-07    1.30e-06    0.00e+00    -9.52e-07    0.00e+00    0.00e+00
2639    FXM1G4C24A    4    24    -4.89e-07    4.09e-06    0.00e+00    -3.58e-06    0.00e+00    0.00e+00
2640    FYM1G4C24A    4    24    -2.59e-06    2.44e-08    0.00e+00    3.57e-06    0.00e+00    0.00e+00
2644    QM2G4C24A    4    24    -4.13e-06    3.95e-06    0.00e+00    1.53e-06    0.00e+00    0.00e+00
2646    SM2G4C24B    4    24    -4.66e-06    -4.75e-06    0.00e+00    -1.38e-06    0.00e+00    0.00e+00
2648    QM2G4C24B    4    24    -3.86e-06    2.61e-06    0.00e+00    -6.49e-07    0.00e+00    0.00e+00
2650    SM1G4C24B    4    24    4.14e-07    -1.61e-06    0.00e+00    -9.22e-07    0.00e+00    0.00e+00
2654    QM1G4C24B    4    24    1.05e-06    -8.46e-07    0.00e+00    -1.63e-06    0.00e+00    0.00e+00
2657    CXM1G4C24B    4    24    -7.28e-07    -9.26e-07    0.00e+00    -3.44e-06    0.00e+00    0.00e+00
2658    CYM1G4C24B    4    24    1.38e-06    -9.59e-07    0.00e+00    3.99e-06    0.00e+00    0.00e+00
2664    B1G5C24B    5    24    4.27e-06    2.97e-06    0.00e+00    2.23e-06    0.00e+00    0.00e+00
2669    QL3G6C24B    6    24    -3.27e-06    1.61e-07    0.00e+00    -1.77e-06    0.00e+00    0.00e+00
2673    SL3G6C24B    6    24    -1.17e-06    -2.62e-06    0.00e+00    4.62e-06    0.00e+00    0.00e+00
2676    CXL2G6C24B    6    24    -1.45e-06    -2.61e-06    0.00e+00    -5.80e-07    0.00e+00    0.00e+00
2677    CYL2G6C24B    6    24    4.65e-06    -1.37e-06    0.00e+00    3.98e-06    0.00e+00    0.00e+00
2679    QL2G6C24B    6    24    -4.88e-06    -9.60e-07    0.00e+00    -4.12e-06    0.00e+00    0.00e+00
2681    SL2G6C24B    6    24    -6.80e-07    1.73e-06    0.00e+00    -3.99e-06    0.00e+00    0.00e+00
2684    CXL1G6C24B    6    24    1.63e-06    -3.16e-06    0.00e+00    5.87e-07    0.00e+00    0.00e+00
2685    CYL1G6C24B    6    24    -3.04e-06    2.63e-06    0.00e+00    3.46e-07    0.00e+00    0.00e+00
2687    QL1G6C24B    6    24    -2.01e-06    -4.75e-06    0.00e+00    4.43e-06    0.00e+00    0.00e+00
2691    SL1G6C24B    6    24    -1.68e-06    -8.32e-08    0.00e+00    1.38e-06    0.00e+00    0.00e+00
2696    FXL1G1C25A    1    25    2.18e-06    1.27e-06    0.00e+00    -2.88e-06    0.00e+00    0.00e+00
2697    FYL1G1C25A    1    25    -1.98e-06    -2.09e-06    0.00e+00    -4.79e-06    0.00e+00    0.00e+00
2705    FXL2G1C25A    1    25    -4.43e-06    -2.79e-06    0.00e+00    4.56e-07    0.00e+00    0.00e+00
2706    FYL2G1C25A    1    25    4.25e-06    -1.69e-06    0.00e+00    -3.58e-07    0.00e+00    0.00e+00
2710    SL1G2C25A    2    25    3.59e-07    4.94e-06    0.00e+00    3.44e-06    0.00e+00    0.00e+00
2714    QL1G2C25A    2    25    -9.03e-07    3.87e-06    0.00e+00    -1.30e-06    0.00e+00    0.00e+00
2717    CXL1G2C25A    2    25    1.18e-06    4.52e-07    0.00e+00    -3.44e-06    0.00e+00    0.00e+00
2718    CYL1G2C25A    2    25    3.66e-06    2.11e-06    0.00e+00    -3.02e-06    0.00e+00    0.00e+00
2720    SL2G2C25A    2    25    4.46e-06    1.63e-06    0.00e+00    -3.64e-06    0.00e+00    0.00e+00
2722    QL2G2C25A    2    25    -4.41e-06    2.94e-06    0.00e+00    1.43e-06    0.00e+00    0.00e+00
2725    CXL2G2C25A    2    25    -3.75e-06    4.52e-06    0.00e+00    -2.80e-06    0.00e+00    0.00e+00
2726    CYL2G2C25A    2    25    -4.32e-06    4.55e-06    0.00e+00    -2.30e-06    0.00e+00    0.00e+00
2728    SL3G2C25A    2    25    -4.70e-06    2.00e-06    0.00e+00    -1.09e-06    0.00e+00    0.00e+00
2732    QL3G2C25A    2    25    2.92e-06    -8.30e-07    0.00e+00    2.51e-06    0.00e+00    0.00e+00
2737    B1G3C25A    3    25    3.44e-06    1.26e-06    0.00e+00    -4.06e-06    0.00e+00    0.00e+00
2741    SQMG4C25A    4    25    2.50e-06    -3.74e-06    0.00e+00    -3.22e-06    0.00e+00    0.00e+00
2742    CXMG4C25A    4    25    -4.85e-06    -1.08e-07    0.00e+00    -4.83e-06    0.00e+00    0.00e+00
2743    CYMG4C25A    4    25    1.96e-06    1.01e-06    0.00e+00    1.06e-06    0.00e+00    0.00e+00
2745    QM1G4C25A    4    25    3.26e-06    -4.37e-06    0.00e+00    1.88e-06    0.00e+00    0.00e+00
2747    SM1G4C25A    4    25    -4.77e-07    7.24e-07    0.00e+00    -4.77e-06    0.00e+00    0.00e+00
2750    FXM1G4C25A    4    25    -1.33e-06    -8.36e-07    0.00e+00    -3.81e-06    0.00e+00    0.00e+00
2751    FYM1G4C25A    4    25    -3.41e-06    -1.93e-06    0.00e+00    -1.82e-06    0.00e+00    0.00e+00
2755    QM2G4C25A    4    25    -1.14e-06    -2.03e-06    0.00e+00    6.21e-07    0.00e+00    0.00e+00
2757    SM2G4C25B    4    25    4.41e-06    -1.46e-06    0.00e+00    -4.76e-06    0.00e+00    0.00e+00
2759    QM2G4C25B    4    25    3.00e-06    1.43e-06    0.00e+00    -4.58e-06    0.00e+00    0.00e+00
2761    SM1G4C25B    4    25    -3.52e-06    2.46e-07    0.00e+00    -4.31e-06    0.00e+00    0.00e+00
2765    QM1G4C25B    4    25    -3.48e-06    -2.27e-06    0.00e+00    -4.18e-06    0.00e+00    0.00e+00
2768    CXM1G4C25B    4    25    -7.62e-07    3.59e-06    0.00e+00    -3.78e-07    0.00e+00    0.00e+00
2769    CYM1G4C25B    4    25    -4.32e-06    -1.10e-06    0.00e+00    -2.42e-06    0.00e+00    0.00e+00
2775    B1G5C25B    5    25    -2.42e-06    -6.91e-07    0.00e+00    3.87e-06    0.00e+00    0.00e+00
2780    CXH2G6C25B    6    25    -4.84e-06    -3.12e-06    0.00e+00    -1.14e-06    0.00e+00    0.00e+00
2781    CYH2G6C25B    6    25    -4.21e-06    4.19e-07    0.00e+00    2.19e-06    0.00e+00    0.00e+00
2783    SH4G6C25B    6    25    -1.97e-06    3.66e-06    0.00e+00    -1.93e-06    0.00e+00    0.00e+00
2787    QH3G6C25B    6    25    2.20e-06    -1.59e-07    0.00e+00    5.93e-07    0.00e+00    0.00e+00
2789    SH3G6C25B    6    25    -4.01e-07    3.25e-06    0.00e+00    -3.86e-06    0.00e+00    0.00e+00
2791    QH2G6C25B    6    25    3.07e-06    2.76e-06    0.00e+00    7.71e-07    0.00e+00    0.00e+00
2794    CXH1G6C25B    6    25    4.61e-07    3.34e-06    0.00e+00    -1.70e-06    0.00e+00    0.00e+00
2795    CYH1G6C25B    6    25    -4.22e-06    4.96e-06    0.00e+00    -4.25e-06    0.00e+00    0.00e+00
2797    QH1G6C25B    6    25    1.78e-06    -1.86e-06    0.00e+00    -1.10e-06    0.00e+00    0.00e+00
2801    SH1G6C25B    6    25    3.39e-06    4.57e-06    0.00e+00    -9.59e-07    0.00e+00    0.00e+00
2806    FXH1G1C26A    1    26    -4.53e-06    -3.52e-06    0.00e+00    -1.65e-06    0.00e+00    0.00e+00
2807    FYH1G1C26A    1    26    -7.68e-07    1.24e-07    0.00e+00    -3.78e-06    0.00e+00    0.00e+00
2811    FXH2G1C26A    1    26    3.56e-06    9.62e-07    0.00e+00    -1.77e-06    0.00e+00    0.00e+00
2812    FYH2G1C26A    1    26    -9.86e-07    -2.37e-06    0.00e+00    -4.86e-06    0.00e+00    0.00e+00
2816    SH1G2C26A    2    26    7.09e-07    1.92e-06    0.00e+00    -4.51e-06    0.00e+00    0.00e+00
2820    QH1G2C26A    2    26    -4.53e-06    -1.72e-06    0.00e+00    4.29e-08    0.00e+00    0.00e+00
2822    SQHG2C26A    2    26    1.94e-06    -9.86e-07    0.00e+00    1.03e-06    0.00e+00    0.00e+00
2823    CXHG2C26A    2    26    -3.62e-06    -4.22e-06    0.00e+00    9.54e-07    0.00e+00    0.00e+00
2824    CYHG2C26A    2    26    2.28e-06    1.03e-06    0.00e+00    -4.45e-06    0.00e+00    0.00e+00
2826    QH2G2C26A    2    26    -4.41e-06    3.59e-06    0.00e+00    4.98e-06    0.00e+00    0.00e+00
2828    SH3G2C26A    2    26    -8.80e-07    3.81e-06    0.00e+00    1.83e-06    0.00e+00    0.00e+00
2830    QH3G2C26A    2    26    -4.75e-06    4.40e-06    0.00e+00    -1.14e-06    0.00e+00    0.00e+00
2834    SH4G2C26A    2    26    2.67e-06    1.43e-06    0.00e+00    -2.30e-07    0.00e+00    0.00e+00
2837    CXH2G2C26A    2    26    -1.87e-06    2.72e-06    0.00e+00    -3.61e-06    0.00e+00    0.00e+00
2838    CYH2G2C26A    2    26    -3.54e-06    -7.85e-07    0.00e+00    4.33e-06    0.00e+00    0.00e+00
2842    B1G3C26A    3    26    2.87e-06    -4.54e-06    0.00e+00    -4.63e-06    0.00e+00    0.00e+00
2847    CXM1G4C26A    4    26    -1.97e-06    -5.90e-07    0.00e+00    2.50e-06    0.00e+00    0.00e+00
2848    CYM1G4C26A    4    26    4.11e-06    8.07e-07    0.00e+00    -3.43e-06    0.00e+00    0.00e+00
2850    QM1G4C26A    4    26    -3.33e-06    2.46e-06    0.00e+00    -2.23e-06    0.00e+00    0.00e+00
2852    SM1G4C26A    4    26    3.40e-06    9.98e-07    0.00e+00    -2.98e-06    0.00e+00    0.00e+00
2855    FXM1G4C26A    4    26    1.82e-06    4.31e-06    0.00e+00    -9.81e-07    0.00e+00    0.00e+00
2856    FYM1G4C26A    4    26    -2.63e-06    1.61e-06    0.00e+00    -1.76e-06    0.00e+00    0.00e+00
2860    QM2G4C26A    4    26    3.85e-06    -4.66e-06    0.00e+00    -2.01e-06    0.00e+00    0.00e+00
2862    SM2G4C26B    4    26    7.42e-07    3.19e-06    0.00e+00    3.11e-07    0.00e+00    0.00e+00
2864    QM2G4C26B    4    26    -2.32e-06    -8.72e-07    0.00e+00    -3.23e-06    0.00e+00    0.00e+00
2866    SM1G4C26B    4    26    -3.19e-06    5.44e-07    0.00e+00    -1.39e-06    0.00e+00    0.00e+00
2870    QM1G4C26B    4    26    1.70e-06    4.22e-06    0.00e+00    4.19e-06    0.00e+00    0.00e+00
2873    CXM1G4C26B    4    26    -7.48e-07    9.18e-07    0.00e+00    -2.78e-07    0.00e+00    0.00e+00
2874    CYM1G4C26B    4    26    -2.56e-06    3.93e-06    0.00e+00    -1.61e-06    0.00e+00    0.00e+00
2880    B1G5C26B    5    26    2.92e-06    -1.24e-06    0.00e+00    -1.89e-06    0.00e+00    0.00e+00
2885    QL3G6C26B    6    26    -1.25e-06    4.06e-06    0.00e+00    3.98e-06    0.00e+00    0.00e+00
2889    SL3G6C26B    6    26    -7.97e-07    -3.71e-06    0.00e+00    1.19e-06    0.00e+00    0.00e+00
2892    CXL2G6C26B    6    26    1.43e-06    -2.81e-06    0.00e+00    2.41e-06    0.00e+00    0.00e+00
2893    CYL2G6C26B    6    26    1.63e-07    -2.64e-06    0.00e+00    1.50e-06    0.00e+00    0.00e+00
2895    QL2G6C26B    6    26    -1.85e-06    4.72e-07    0.00e+00    -3.23e-06    0.00e+00    0.00e+00
2897    SL2G6C26B    6    26    -3.94e-06    -1.30e-06    0.00e+00    -3.83e-07    0.00e+00    0.00e+00
2900    CXL1G6C26B    6    26    1.68e-06    7.19e-07    0.00e+00    1.76e-06    0.00e+00    0.00e+00
2901    CYL1G6C26B    6    26    -3.73e-06    8.07e-07    0.00e+00    8.05e-07    0.00e+00    0.00e+00
2903    QL1G6C26B    6    26    -1.23e-06    1.48e-06    0.00e+00    -3.09e-06    0.00e+00    0.00e+00
2907    SL1G6C26B    6    26    -4.42e-06    -2.98e-06    0.00e+00    -1.38e-06    0.00e+00    0.00e+00
2912    FXL1G1C27A    1    27    6.68e-07    -4.11e-06    0.00e+00    -2.27e-06    0.00e+00    0.00e+00
2913    FYL1G1C27A    1    27    3.21e-06    1.99e-06    0.00e+00    -7.55e-07    0.00e+00    0.00e+00
2921    FXL2G1C27A    1    27    -3.71e-06    -2.90e-06    0.00e+00    -1.82e-06    0.00e+00    0.00e+00
2922    FYL2G1C27A    1    27    3.39e-06    -2.68e-06    0.00e+00    -3.23e-07    0.00e+00    0.00e+00
2926    SL1G2C27A    2    27    -4.94e-06    -3.21e-06    0.00e+00    -3.14e-06    0.00e+00    0.00e+00
2930    QL1G2C27A    2    27    3.54e-06    3.52e-06    0.00e+00    1.41e-06    0.00e+00    0.00e+00
2933    CXL1G2C27A    2    27    -1.22e-06    4.72e-06    0.00e+00    9.91e-07    0.00e+00    0.00e+00
2934    CYL1G2C27A    2    27    -3.80e-06    2.08e-06    0.00e+00    3.97e-06    0.00e+00    0.00e+00
2936    SL2G2C27A    2    27    4.68e-06    -1.32e-06    0.00e+00    -3.87e-06    0.00e+00    0.00e+00
2938    QL2G2C27A    2    27    2.59e-06    4.02e-06    0.00e+00    3.17e-06    0.00e+00    0.00e+00
2941    CXL2G2C27A    2    27    3.20e-06    -3.65e-06    0.00e+00    -2.35e-06    0.00e+00    0.00e+00
2942    CYL2G2C27A    2    27    -3.60e-06    -1.91e-06    0.00e+00    -4.58e-06    0.00e+00    0.00e+00
2944    SL3G2C27A    2    27    -3.11e-06    6.93e-07    0.00e+00    -4.14e-06    0.00e+00    0.00e+00
2948    QL3G2C27A    2    27    2.78e-06    -2.88e-06    0.00e+00    2.57e-06    0.00e+00    0.00e+00
2953    B1G3C27A    3    27    -9.75e-07    2.49e-06    0.00e+00    3.37e-06    0.00e+00    0.00e+00
2957    SQMG4C27A    4    27    3.40e-06    6.14e-07    0.00e+00    -3.13e-06    0.00e+00    0.00e+00
2958    CXMG4C27A    4    27    -4.67e-06    -3.78e-06    0.00e+00    -1.75e-06    0.00e+00    0.00e+00
2959    CYMG4C27A    4    27    -3.84e-06    -2.23e-06    0.00e+00    3.84e-08    0.00e+00    0.00e+00
2961    QM1G4C27A    4    27    -1.99e-06    -4.32e-06    0.00e+00    4.60e-06    0.00e+00    0.00e+00
2963    SM1G4C27A    4    27    -2.27e-06    -6.77e-08    0.00e+00    4.06e-07    0.00e+00    0.00e+00
2966    FXM1G4C27A    4    27    3.06e-06    2.82e-06    0.00e+00    2.99e-06    0.00e+00    0.00e+00
2967    FYM1G4C27A    4    27    4.57e-06    1.26e-06    0.00e+00    -4.15e-06    0.00e+00    0.00e+00
2971    QM2G4C27A    4    27    -4.81e-06    -3.11e-06    0.00e+00    -3.80e-07    0.00e+00    0.00e+00
2973    SM2G4C27B    4    27    3.74e-06    -1.89e-06    0.00e+00    3.75e-06    0.00e+00    0.00e+00
2975    QM2G4C27B    4    27    -4.93e-06    -3.43e-07    0.00e+00    1.51e-06    0.00e+00    0.00e+00
2977    SM1G4C27B    4    27    -1.94e-06    -8.82e-07    0.00e+00    2.61e-06    0.00e+00    0.00e+00
2981    QM1G4C27B    4    27    4.07e-06    -1.10e-06    0.00e+00    2.16e-06    0.00e+00    0.00e+00
2984    CXM1G4C27B    4    27    -3.77e-06    -4.40e-06    0.00e+00    6.05e-07    0.00e+00    0.00e+00
2985    CYM1G4C27B    4    27    -6.44e-08    1.53e-06    0.00e+00    4.25e-06    0.00e+00    0.00e+00
2991    B1G5C27B    5    27    -5.12e-07    4.96e-06    0.00e+00    3.61e-06    0.00e+00    0.00e+00
2996    CXH2G6C27B    6    27    -3.93e-06    -4.09e-06    0.00e+00    -7.90e-07    0.00e+00    0.00e+00
2997    CYH2G6C27B    6    27    -4.32e-06    -2.23e-06    0.00e+00    5.43e-07    0.00e+00    0.00e+00
2999    SH4G6C27B    6    27    7.58e-08    4.78e-06    0.00e+00    -3.96e-06    0.00e+00    0.00e+00
3003    QH3G6C27B    6    27    -1.72e-07    2.91e-06    0.00e+00    -1.34e-06    0.00e+00    0.00e+00
3005    SH3G6C27B    6    27    4.71e-06    8.22e-07    0.00e+00    4.29e-07    0.00e+00    0.00e+00
3007    QH2G6C27B    6    27    3.05e-06    -4.90e-06    0.00e+00    -1.28e-06    0.00e+00    0.00e+00
3010    CXH1G6C27B    6    27    -2.04e-06    -4.45e-06    0.00e+00    -8.32e-07    0.00e+00    0.00e+00
3011    CYH1G6C27B    6    27    -4.86e-07    -6.87e-07    0.00e+00    -2.42e-06    0.00e+00    0.00e+00
3013    QH1G6C27B    6    27    -1.49e-06    -2.43e-06    0.00e+00    4.23e-06    0.00e+00    0.00e+00
3017    SH1G6C27B    6    27    -1.53e-06    -2.98e-07    0.00e+00    2.07e-06    0.00e+00    0.00e+00
3022    FXH1G1C28A    1    28    2.77e-06    -7.81e-07    0.00e+00    1.90e-06    0.00e+00    0.00e+00
3023    FYH1G1C28A    1    28    4.91e-07    -9.86e-07    0.00e+00    4.02e-06    0.00e+00    0.00e+00
3027    FXH2G1C28A    1    28    2.94e-06    3.95e-06    0.00e+00    -1.43e-06    0.00e+00    0.00e+00
3028    FYH2G1C28A    1    28    -3.41e-06    4.72e-06    0.00e+00    -3.34e-06    0.00e+00    0.00e+00
3032    SH1G2C28A    2    28    -7.14e-07    -3.80e-07    0.00e+00    -8.93e-07    0.00e+00    0.00e+00
3036    QH1G2C28A    2    28    1.06e-06    -1.06e-06    0.00e+00    1.80e-06    0.00e+00    0.00e+00
3038    SQHG2C28A    2    28    -2.74e-06    4.48e-08    0.00e+00    1.56e-06    0.00e+00    0.00e+00
3039    CXHG2C28A    2    28    -1.25e-06    4.08e-06    0.00e+00    4.42e-06    0.00e+00    0.00e+00
3040    CYHG2C28A    2    28    -1.13e-06    -1.77e-06    0.00e+00    -6.72e-07    0.00e+00    0.00e+00
3042    QH2G2C28A    2    28    -2.31e-06    -3.85e-06    0.00e+00    2.96e-06    0.00e+00    0.00e+00
3044    SH3G2C28A    2    28    -2.97e-06    4.89e-06    0.00e+00    -3.61e-06    0.00e+00    0.00e+00
3046    QH3G2C28A    2    28    3.19e-07    1.64e-06    0.00e+00    -4.00e-06    0.00e+00    0.00e+00
3050    SH4G2C28A    2    28    -4.19e-06    2.81e-06    0.00e+00    4.73e-06    0.00e+00    0.00e+00
3053    CXH2G2C28A    2    28    3.13e-06    5.04e-07    0.00e+00    4.78e-06    0.00e+00    0.00e+00
3054    CYH2G2C28A    2    28    1.22e-06    4.65e-06    0.00e+00    -4.77e-06    0.00e+00    0.00e+00
3058    B1G3C28A    3    28    -3.69e-06    -1.12e-06    0.00e+00    3.78e-06    0.00e+00    0.00e+00
3063    CXM1G4C28A    4    28    3.21e-06    -3.30e-06    0.00e+00    -2.24e-06    0.00e+00    0.00e+00
3064    CYM1G4C28A    4    28    9.15e-07    -2.67e-06    0.00e+00    -4.16e-06    0.00e+00    0.00e+00
3066    QM1G4C28A    4    28    3.29e-07    4.65e-06    0.00e+00    -4.41e-06    0.00e+00    0.00e+00
3068    SM1G4C28A    4    28    2.18e-06    -7.08e-07    0.00e+00    -7.31e-07    0.00e+00    0.00e+00
3071    FXM1G4C28A    4    28    3.55e-06    1.40e-06    0.00e+00    2.77e-06    0.00e+00    0.00e+00
3072    FYM1G4C28A    4    28    -4.07e-06    -2.22e-06    0.00e+00    -4.74e-06    0.00e+00    0.00e+00
3076    QM2G4C28A    4    28    -2.31e-06    1.59e-06    0.00e+00    1.16e-06    0.00e+00    0.00e+00
3078    SM2G4C28B    4    28    -4.05e-06    -3.69e-06    0.00e+00    -3.44e-06    0.00e+00    0.00e+00
3080    QM2G4C28B    4    28    -1.47e-06    -2.82e-07    0.00e+00    -4.30e-06    0.00e+00    0.00e+00
3082    SM1G4C28B    4    28    -2.93e-06    2.76e-07    0.00e+00    -3.78e-06    0.00e+00    0.00e+00
3086    QM1G4C28B    4    28    2.85e-06    3.21e-06    0.00e+00    3.07e-06    0.00e+00    0.00e+00
3089    CXM1G4C28B    4    28    4.24e-06    -1.22e-07    0.00e+00    -3.78e-06    0.00e+00    0.00e+00
3090    CYM1G4C28B    4    28    9.44e-07    1.95e-06    0.00e+00    -3.24e-06    0.00e+00    0.00e+00
3096    B1G5C28B    5    28    -2.69e-06    4.89e-06    0.00e+00    -1.00e-07    0.00e+00    0.00e+00
3101    QL3G6C28B    6    28    -9.28e-07    -2.31e-06    0.00e+00    -9.11e-07    0.00e+00    0.00e+00
3105    SL3G6C28B    6    28    4.17e-06    -1.86e-06    0.00e+00    2.80e-07    0.00e+00    0.00e+00
3108    CXL2G6C28B    6    28    1.23e-06    3.71e-06    0.00e+00    -1.33e-06    0.00e+00    0.00e+00
3109    CYL2G6C28B    6    28    9.60e-07    -2.43e-06    0.00e+00    -5.89e-07    0.00e+00    0.00e+00
3111    QL2G6C28B    6    28    -2.94e-06    3.42e-06    0.00e+00    -1.06e-06    0.00e+00    0.00e+00
3113    SL2G6C28B    6    28    1.26e-06    3.02e-06    0.00e+00    1.88e-06    0.00e+00    0.00e+00
3116    CXL1G6C28B    6    28    1.77e-06    -6.71e-07    0.00e+00    -1.50e-06    0.00e+00    0.00e+00
3117    CYL1G6C28B    6    28    -2.99e-06    1.99e-06    0.00e+00    2.82e-06    0.00e+00    0.00e+00
3119    QL1G6C28B    6    28    -6.82e-07    1.86e-06    0.00e+00    1.83e-06    0.00e+00    0.00e+00
3123    SL1G6C28B    6    28    9.98e-07    5.29e-07    0.00e+00    3.24e-06    0.00e+00    0.00e+00
3128    FXL1G1C29A    1    29    -1.86e-06    3.21e-06    0.00e+00    -2.10e-06    0.00e+00    0.00e+00
3129    FYL1G1C29A    1    29    -4.48e-06    1.31e-06    0.00e+00    4.92e-06    0.00e+00    0.00e+00
3137    FXL2G1C29A    1    29    1.51e-06    -1.61e-06    0.00e+00    -1.92e-06    0.00e+00    0.00e+00
3138    FYL2G1C29A    1    29    -3.91e-06    2.35e-06    0.00e+00    -3.60e-06    0.00e+00    0.00e+00
3142    SL1G2C29A    2    29    3.25e-06    4.83e-06    0.00e+00    -2.77e-06    0.00e+00    0.00e+00
3146    QL1G2C29A    2    29    -2.47e-06    -2.99e-06    0.00e+00    8.69e-07    0.00e+00    0.00e+00
3149    CXL1G2C29A    2    29    -3.98e-06    -3.02e-06    0.00e+00    3.48e-06    0.00e+00    0.00e+00
3150    CYL1G2C29A    2    29    -3.61e-06    5.65e-07    0.00e+00    -2.34e-06    0.00e+00    0.00e+00
3152    SL2G2C29A    2    29    -7.39e-07    4.17e-06    0.00e+00    3.73e-06    0.00e+00    0.00e+00
3154    QL2G2C29A    2    29    -1.25e-06    5.97e-07    0.00e+00    -4.60e-06    0.00e+00    0.00e+00
3157    CXL2G2C29A    2    29    2.39e-06    5.86e-07    0.00e+00    2.72e-07    0.00e+00    0.00e+00
